timestamp,accountValue,pnl
1764801600082,0.0,0.0
1764805200082,3143.06618,443.06618
1765405200064,31690.350935,1642.580935
1766013600096,61735.919296,6244.839296
1766617200087,56652.203529,2121.603529
1767224400076,46460.383562,-7187.566438
1767828000097,59097.635957,-3289.964043
1768432800058,58640.819619,-3746.780381
1769032800093,59025.807122,-3361.792878
1769642400120,57246.286454,-5141.313546
1770241200048,55370.334192,-7017.265808
1770847200067,56978.216693,-5409.383307
1771455600022,56537.810004,-5849.789996
1771627200006,57224.223075,-5163.376925
1771801200093,57360.005395,-5027.594605
1771969200102,57251.95665,-5135.64335
1772149200051,55795.967024,-6591.632976
1772320800053,56457.895957,-5929.704043
1772491200061,57340.949658,-5046.650342
1772664000023,57848.524947,-4539.075053
1772838000092,57994.795503,-4392.804497
1773012000046,58499.627748,-3887.972252
1773183600061,58758.170635,-3629.429365
1773351600042,58880.15383,-3507.44617
1773486000047,58096.703197,-4290.896803
1773595200048,58500.841755,-3886.758245
1773703200063,57914.738299,-4472.861701
1773799200026,58543.924244,-3843.675756
1773907200064,59062.176288,-3325.423712
1774008000087,59340.85133,-3046.74867
1774104000030,58857.196248,-3530.403752
1774174537439,59351.524338,-3036.075662
