timestamp,accountValue,pnl
1761773520075,0.0,0.0
1761777120075,108521.0153,-4915.9847
1762380720019,108169.37095,-15892.09905
1762991520048,104759.717272,-19301.752728
1763592720050,91345.449005,-36488.650995
1764201120020,96199.935944,-36719.594056
1764804720090,86934.625254,-33985.014746
1765409520054,83908.174666,-37011.465334
1766011920070,68760.350625,-47159.479375
1766616720030,70870.914427,-45048.915573
1767219120041,70032.286672,-45887.543328
1767825120001,74404.584223,-41515.245777
1768427520061,87765.858161,-28153.971839
1769039520011,71552.314923,-44367.515077
1769640720037,60498.276276,-44975.853724
1770249120112,51024.099866,-54450.030134
1770852720130,26024.099866,-54450.030134
1771456320139,26360.814362,-54113.315638
1771630320061,26184.648434,-54289.481566
1771803120036,26219.877846,-54254.252154
1771972320076,26219.877846,-54254.252154
1772146320043,25540.213384,-54933.916616
1772317920055,22866.595807,-57607.534193
1772489520105,22866.595807,-57607.534193
1772661120048,23852.051342,-56622.078658
1772833920071,20965.055643,-59509.074357
1773011520127,19573.931957,-60900.198043
1773183120091,21867.347959,-58606.782041
1773358320077,22435.378244,-58038.751756
1773483120105,23470.957441,-57003.172559
1773607920001,23448.542296,-57025.587704
1773735120038,25203.424615,-55270.705385
1773861120054,23061.733665,-57412.396335
1773990720075,22314.301412,-58159.828588
1774122720058,22331.051793,-58143.078207
1774174553948,21244.750215,-59229.379785
