timestamp,accountValue,pnl
1737582240004,0.0,0.0
1737585840004,10409.776012,284.776012
1738190640084,12165.311521,2040.311521
1738799040070,14925.978205,4910.222289
1739396640151,38963.808306,6210.836167
1740005040049,51899.439869,9896.46773
1740611040038,47532.222759,5677.52365
1741212240027,55149.965776,13395.266666
1741815840087,62566.645816,20711.946706
1742426640057,59784.820941,24427.490899
1743029040019,71558.41194,29492.82928
1743632348139,75797.233224,32168.49284
1744238640109,78274.309313,34814.834936
1744844640075,85403.070334,36833.113728
1745445840129,91654.098445,38415.076947
1746051840028,76370.362953,38342.562831
1746657840148,78568.334219,40540.534097
1747263960126,109536.992718,41509.192596
1747869960034,114546.701891,46529.916199
1748475240009,116047.780832,48030.99514
1749076440015,166834.591569,47883.993795
1749678240135,173433.598693,54483.000919
1750286880042,174686.710668,55736.112894
1750888080130,176949.664056,57999.066282
1751498040049,178980.402324,60029.80455
1752104040038,181472.641618,62522.051618
1752704160049,188044.51512,69093.92512
1753308960048,188409.208495,69458.618495
1753919040031,189660.231018,70709.641018
1754523960012,191283.164273,72332.574273
1755125160093,196200.100691,77249.510691
1755728760056,205225.518471,86274.928471
1756332840025,198340.4144,79389.8244
1756941240077,200836.287687,81885.697687
1757541240072,202226.49175,83275.90175
1758153240026,211948.524929,92997.934929
1758753240006,208992.169253,90041.579253
1759356840018,224641.830379,105691.240379
1759966440035,79111.733403,105767.983403
1760565240079,189596.968945,116253.448945
1761172440059,169388.369595,96044.849595
1761774840054,177062.928252,103719.408252
1762383240045,168210.883543,94867.603543
1762991640093,164619.003838,91275.723838
1763594040023,133879.185473,60535.905473
1764196440062,108985.878581,35642.598581
1764801240024,116939.475829,43596.195829
1765410840049,105838.313546,32495.033546
1766015640035,87797.344406,14454.064406
1766616840036,117566.794305,24223.514305
1767221640026,121369.872917,28026.592917
1767825240079,130923.053176,37579.773176
1768434840045,136533.941988,43190.661988
1769036040126,124210.660876,30867.380876
1769642040071,154667.304018,61324.024018
1770244440012,142430.992503,20417.392503
1770854040120,150262.475323,-21751.124677
1771451640062,151046.030989,-20967.569011
1771888440000,136905.768668,-35107.831332
1772316840061,154832.26203,-17181.33797
1772747640044,172873.495759,859.895759
1773179640071,176668.888729,4655.288729
1773549240019,191308.948555,19295.348555
1773917640106,200808.529837,28794.929837
1774174699786,192735.271357,20721.671357
