timestamp,accountValue,pnl
1737579840090,0.0,0.0
1737583440090,38022.902979,595.2263
1738190640084,54067.29144,1098.158289
1738793040058,52340.772978,-77.597809
1739396640151,52036.752239,104.720937
1740007440130,52379.848976,447.817674
1740612240076,42460.243467,-302.359203
1741212240027,42559.216311,-302.359203
1741815840087,43164.76418,303.188666
1742426640057,42503.646005,120.057776
1743033266253,39998.345824,120.057776
1743636240096,39202.723362,-875.564686
1744236240044,39483.495907,-393.830165
1744844640075,39550.173697,-327.152375
1745445840129,38851.351234,-1025.97484
1746051840028,58982.26695,-277.579231
1746657840148,58302.812139,-957.034042
1747263960126,59558.507968,292.574543
1747869960034,59939.324661,273.391236
1748475240009,59477.362485,-171.888319
1749076440015,58484.238011,-764.283941
1749678240135,62612.077424,3363.555472
1750285680061,57678.14597,-1570.375982
1750888080130,58059.494972,-1006.40447
1751498040049,64797.348247,-268.551195
1752100440019,70453.078724,5380.598724
1752710160071,80075.900722,14003.420722
1753312560010,85313.204394,17675.684394
1753919040031,90534.88195,21712.99195
1754520937181,88583.993477,16257.543477
1755125160093,92184.179472,21710.649472
1755728760056,97717.036899,27243.506899
1756337640003,93996.577703,23983.677703
1756940040010,124456.175726,31205.815726
1757547240073,128183.660288,31059.130288
1758146505222,142853.971048,38187.671048
1758756840017,136318.55662,34826.14662
1759359240065,151226.206022,43460.416022
1759961640079,193295.637718,41616.547718
1760571240014,186579.784114,33149.064114
1761174840067,192135.987428,28501.377428
1761780840030,199565.540266,35896.800266
1762385640047,177448.099763,31511.679763
1762991640093,176081.839543,30600.489543
1763594040023,171264.703597,25783.353597
1764196440062,166573.243979,21091.893979
1764803640044,166323.17442,23436.18442
1765410840049,162245.457218,19358.467218
1766015640035,151595.598572,13676.038572
1766613240077,149925.887484,12242.827484
1767221640026,147301.19441,10844.13441
1767826440023,142333.120608,7564.050608
1768434840045,145576.165013,14183.445013
1769036040126,140655.46968,9762.73968
1769643240053,152488.925096,21199.415096
1770248040112,173992.196541,40173.356541
1770850440055,164571.043349,31248.923349
1771451640062,164349.233233,30947.713233
1771802040102,113551.892897,29307.572897
1772231640017,113941.966673,29307.566673
1772666040023,112947.247162,29306.997162
1773100440034,116522.418625,32582.168625
1773483240044,114125.987783,30337.427783
1773852840020,113862.940114,30069.380114
1774174519438,114609.866369,30816.306369
