timestamp,accountValue,pnl
1738791000074,0.0,0.0
1738794600074,10886.724454,-13.275546
1739399400055,11039.581627,139.581627
1740006600038,11045.505352,145.505352
1740613800204,10765.639191,-134.360809
1741218600034,11547.419126,647.419126
1741819800041,498845.216954,-7886.023046
1742422200084,431618.221378,24852.417133
1743028200040,521128.79108,23784.825191
1743634200049,212600.112092,14891.813535
1744239000056,110566.240818,21142.72753
1744846200093,111244.814378,25981.869212
1745446200007,117876.409954,28329.577497
1746053400012,100851.215555,28749.562428
1746658200022,102116.065324,30014.412197
1747265963292,107200.795278,35481.042575
1747869120010,137833.089821,37156.05216
1748470800027,147687.773744,37855.109982
1749079200077,154957.404824,38626.681062
1749678600053,160275.912366,40010.171496
1750287240006,176176.356709,31501.835839
1750889640032,177216.021435,32541.500565
1751499600039,177480.154582,32805.633712
1752104400015,140943.559662,40576.499662
1752705720067,174061.211301,72297.171301
1753309320062,241176.715106,83328.575106
1753917000009,258198.844515,79213.754515
1754521920037,260530.001104,86604.001104
1755126720032,322608.747536,151987.457536
1755727920012,308525.429442,96216.859442
1756338000024,303509.422262,82960.732262
1756941600120,293665.441562,78480.521562
1757545200009,322581.338283,108033.738283
1758147600024,334345.498202,121261.898202
1758757200027,245629.250051,39169.480051
1759354800067,255680.742112,32087.142112
1759966800068,260315.450715,49054.110715
1760571600010,199900.949755,-10410.390245
1761175200060,170459.951971,-39851.388029
1761776400043,193874.460854,-16436.879146
1762382400036,142998.077562,-67313.262438
1762989600019,164022.523781,-46288.816219
1763588400102,139244.820436,-71066.519564
1764198000032,141114.283647,-68897.056353
1764805200082,138272.212438,-72895.507562
1765407600000,128472.671038,-82495.058962
1766013600096,98407.630581,-112100.099419
1766619600051,98502.558037,-112005.171963
1767224400076,90886.480157,-115367.929843
1767824400023,99603.762202,-106433.587798
1768431600024,95891.81637,-109995.53363
1769034000028,59441.151841,-143180.968159
1769642400120,53423.292493,-149029.637507
1770244800031,31540.482268,-169993.137732
1770846000057,21260.929342,-178669.170658
1771364400030,28872.999818,-176050.380182
1771801200093,23434.225531,-181489.154469
1772061600097,28252.108173,-176671.271827
1772490000028,28166.655933,-176756.724067
1772925600000,24709.128248,-180214.251752
1773351600042,26920.841337,-178002.538663
1773703200063,33704.781605,-171218.598395
1773863694078,25606.96992,-176952.96008
1774174636707,21865.2532,-180069.9468
