timestamp,accountValue,pnl
1772491080040,0.0,0.0
1772494680040,50000.0,0.0
1772581080035,50000.0,0.0
1772663880040,50000.0,0.0
1772753880032,46792.991227,-3207.008773
1772834280072,45897.494984,-4102.505016
1772921880006,45172.831797,-4827.168203
1773014168343,48091.033942,-2408.966058
1773099480006,51540.129283,540.129283
1773187080038,51540.129283,540.129283
1773272280038,52015.89884,1015.89884
1773359880052,51035.234813,35.234813
1773424680061,53606.411397,2606.411397
1773454680040,53207.32655,2207.32655
1773478680048,52522.403417,1522.403417
1773505080072,46293.250761,-4706.749239
1773527880058,47351.302483,-3648.697517
1773551880069,48216.740154,-2783.259846
1773575880071,48343.925561,-2656.074439
1773601080061,48343.925561,-2656.074439
1773623880125,48343.925561,-2656.074439
1773647880055,48589.093273,-2410.906727
1773670680052,49282.486805,-1717.513195
1773693480057,52119.93063,1119.93063
1773724680083,53521.50494,2521.50494
1773754971841,54703.899373,3099.459373
1773779880012,51707.386088,102.946088
1773811080045,51707.386088,102.946088
1773842988472,50758.01984,254.03984
1773866280094,50401.137494,-102.842506
1773897480036,51117.66165,613.68165
1773920280064,49371.757408,-1132.222592
1773943080058,50880.205652,376.225652
1773967080029,50880.205652,376.225652
1773991080121,50880.205652,376.225652
1774015080035,50880.205652,376.225652
1774039080051,52342.329605,1838.349605
1774061880091,54287.518979,3783.538979
1774085880082,53609.310313,3105.330313
1774109880001,54783.08747,4279.10747
1774132680070,54719.854494,4215.874494
1774156680053,51131.367154,627.387154
1774174652922,52740.969074,2236.989074
