timestamp,accountValue,pnl
1769634720021,0.0,0.0
1769638320021,51467.948188,-314.321812
1770247920231,146407.617766,34570.227766
1770849120061,130478.924381,20503.234381
1771456320139,106279.120044,13954.670044
1771540320078,93725.229648,12455.969648
1771625520069,79713.090144,8410.020144
1771711920090,77291.075244,5988.005244
1771800720054,79689.566536,8386.496536
1771890720064,72271.264331,18805.914331
1771972320076,70791.368034,17326.018034
1772063520051,3758.717353,18615.127353
1772148720033,4262.621738,19120.021738
1772233920074,35888.751749,20745.941749
1772316720087,35801.686576,20658.876576
1772403120023,38391.229368,23248.419368
1772489520105,59362.210863,14201.080863
1772575920112,59900.704126,14739.574126
1772662320095,30539.244126,14739.574126
1772749920118,20103.086462,14479.626462
1772836320079,23071.725599,17448.265599
1772923920040,24081.369565,18457.909565
1773011520127,25171.106167,19547.646167
1773096720096,27875.890008,22252.430008
1773183120091,25305.721873,19682.261873
1773270720077,25558.397997,19934.937997
1773358320077,25558.397997,19934.937997
1773444720035,21980.252474,16356.792474
1773529920031,22160.342271,16536.882271
1773585120002,23101.532351,17478.072351
1773637920108,25197.963876,19574.503876
1773694320045,25197.963876,19574.503876
1773713288207,641.751604,19121.271604
1773767520052,641.751604,19121.271604
1773813120075,641.751604,19121.271604
1773823920099,20641.751604,19121.271604
1773870720042,20677.947357,19157.467357
1773919920074,18503.354393,16982.874393
1773971520043,16701.302039,15180.822039
1774029120038,16701.302039,15180.822039
1774074720069,16701.302039,15180.822039
1774121520008,16701.302039,15180.822039
1774167120012,16701.302039,15180.822039
1774174429942,16701.302039,15180.822039
