timestamp,accountValue,pnl
1772140200076,0.0,0.0
1772143800076,2657.362557,7.362557
1772231400022,2633.180846,-16.819154
1772319000037,2639.824293,-10.175707
1772405400083,2656.108483,6.108483
1772493000079,2658.407844,8.407844
1772580600077,82640.641161,-3.308839
1772668200065,83192.25011,548.30011
1772748600041,82713.500178,69.550178
1772836200011,81869.087266,-774.862734
1772927400091,81555.526998,-1088.423002
1773007800012,81901.847489,-742.102511
1773094200063,82426.011102,-217.938898
1773183000091,81879.318932,-764.631068
1773273000001,82736.026727,92.076727
1773358200071,82348.461563,-295.488437
1773445800093,81596.027415,-1047.922585
1773526200033,81551.521859,-1092.428141
1773573000063,81505.266977,-1138.683023
1773597000000,81447.192819,-1196.757181
1773627000055,82142.98991,-500.96009
1773649800093,82666.424454,22.474454
1773682200036,82743.789832,99.839832
1773715800052,83369.874295,725.924295
1773748200056,83035.347846,391.397846
1773780600012,83136.098123,492.148123
1773811800027,83085.164435,441.214435
1773834600021,82652.302844,8.352844
1773864600091,82031.910425,-612.039575
1773888600075,81965.143403,-678.806597
1773919800048,81790.80173,-853.14827
1773952200057,81653.826352,-990.123648
1773984600019,81500.95668,-1142.99332
1774007400042,81527.886924,-1116.063076
1774039800027,81663.394549,-980.555451
1774069800050,81519.735413,-1124.214587
1774093800069,81662.855401,-981.094599
1774117800047,81601.080536,-1042.869464
1774140600097,81793.102411,-850.847589
1774165800027,81876.296158,-767.653842
1774174665982,81953.998599,-689.951401
