timestamp,accountValue,pnl
1758749160065,0.0,0.0
1758752760065,361.0,0.0
1759358760050,77633.1344,-3084.2456
1759962360014,118151.034121,6218.884121
1760569560030,262501.785383,-4679.364617
1761175560043,74940.63435,-8653.19565
1761781560021,73584.903983,-10008.926017
1762382760018,61708.189173,-21885.640827
1762983960047,56845.478545,-26748.351455
1763588760029,64360.64297,-19233.18703
1764197160119,61748.925137,-21844.904863
1764805560026,52452.554383,-31141.275617
1765404360044,362629.417939,-36075.352061
1766010360037,362629.417939,-36075.352061
1766619960078,359138.980392,-39565.789608
1767221160086,353896.72611,-44808.04389
1767828360009,355714.101536,-42990.668464
1768433160025,339265.089876,-59439.680124
1769036760039,314507.806412,-84196.963588
1769642760021,359259.957873,-39444.812127
1770245160064,366819.828371,-31884.941629
1770848760003,343448.178457,-55256.591543
1771455960028,339166.400455,-59538.369545
1771629960076,344284.983752,-54419.786248
1771802760079,330248.982623,-68455.787377
1771969560138,329366.434925,-69338.335075
1772149560025,328257.86705,-70446.90295
1772322360090,329326.948346,-69377.821654
1772489160056,332682.103472,-66022.666528
1772666760084,335376.358877,-63328.411123
1772833560089,322980.260007,-75724.509993
1773008760039,317703.897469,-81000.872531
1773179160061,322908.411625,-75796.358375
1773355560069,338048.463288,-60656.306712
1773515160036,341758.182642,-56946.587358
1773681960059,349293.580211,-49411.189789
1773839160087,350746.863534,-47957.906466
1774007160033,340276.401982,-58428.368018
1774161960094,334680.858555,-64023.911445
1774174468385,333848.767543,-64856.002457
