timestamp,accountValue,pnl
1764801120090,0.0,0.0
1764804720090,4732.404535,-76.775465
1765409520054,4732.404535,-76.775465
1766011920070,4604.618305,-204.561695
1766620320052,7842.769274,-457.050726
1767220320114,30466.370477,-1358.879523
1767825120001,30517.326092,-1407.923908
1768427520061,41457.63216,-2231.57784
1769039520011,41450.836271,-2238.373729
1769640720037,40589.81054,-3099.39946
1770249120112,44159.08132,469.87132
1770852720130,45700.594322,1911.384322
1771456320139,45474.647157,1685.437157
1771630320061,45474.647157,1685.437157
1771803120036,45474.647157,1685.437157
1771972320076,44938.985668,1149.775668
1772146320043,44938.985668,1149.775668
1772317920055,44938.985668,1149.775668
1772489520105,44938.985668,1149.775668
1772661120048,44775.945888,986.735888
1772833920071,44775.945888,986.735888
1773013920036,44678.040485,986.730485
1773183120091,44678.040485,986.730485
1773358320077,44678.040485,986.730485
1773514320098,44678.040485,986.730485
1773615120041,44678.040485,986.730485
1773711120001,44678.040485,986.730485
1773813120075,44678.040485,986.730485
1773909120062,44678.040485,986.730485
1774007520023,44678.040485,986.730485
1774107120006,44678.040485,986.730485
1774174474209,44678.040485,986.730485
