timestamp,accountValue,pnl
1738793160053,0.0,0.0
1738796760053,2279.37,0.0
1739396760088,12286.88699,-433.471577
1740007560043,12411.367241,-308.991326
1740612360037,14997.809282,2277.450715
1741213560013,10761.455986,-1958.902581
1741817160040,11278.107078,-1543.461489
1742426760067,9745.280656,-3076.287911
1743032760041,7956.184392,-4865.384175
1743633960047,9791.296903,-5381.141664
1744236360076,9896.177778,-5276.260789
1744843560060,12284.242387,-2888.19618
1745448360072,13991.148292,-1181.290275
1746054360026,13056.974781,-2115.463786
1746654360112,12773.404984,-2460.043583
1747266480082,16705.000022,1471.551455
1747870080021,16408.026102,1174.577535
1748471760054,17058.050065,1824.601498
1749075360071,17086.83962,1853.391053
1749679560048,17683.366091,2449.917524
1750289400044,18532.015393,3298.566826
1750893000066,16243.442807,645.04424
1751498160052,15055.680423,-542.718144
1752102960089,14598.74331,-999.64669
1752705480053,19936.057155,4337.667155
1753311480056,21682.262774,6068.702774
1753917960075,20593.082473,4967.522473
1754519280006,20732.086167,5130.636167
1755128880045,23596.979541,7995.529541
1755733680050,24930.965033,9329.515033
1756336560069,25006.132842,9404.682842
1756942560105,23955.024236,8253.574236
1757543760012,25177.290963,9329.110963
1758150960074,26707.140776,10833.960776
1758755760059,26488.879399,10620.899399
1759358160033,25908.139881,10060.959881
1759960560074,31993.015295,15479.075295
1760568960041,64536.21663,17825.10663
1761176160018,63574.774059,16581.294059
1761776553929,60819.533552,12690.883552
1762384560039,62527.871736,15273.471736
1762986960043,55323.972395,8069.572395
1763595360061,57922.9129,10668.5129
1764197760065,59571.199378,12301.799378
1764800160018,60002.650383,12269.250383
1765407360033,67593.259575,16115.239575
1766013360078,67054.882343,18670.482343
1766615760062,66092.159351,16799.959351
1767219360087,67793.938156,18106.738156
1767822960085,62435.54364,12498.34364
1768427760104,63348.139785,13224.939785
1769037360053,60251.179279,10077.979279
1769642160030,62599.680747,13478.180747
1770242160068,78495.864552,34186.424552
1770851760044,90519.12299,44657.95299
1771455360023,88213.900891,42325.010891
1771884960014,91057.379671,44473.649671
1772319360002,83264.841731,26754.281731
1772750160020,72511.256535,22348.146535
1773180960087,68790.392921,21593.702921
1773543360038,69290.232876,22579.512876
1773908160125,65593.27934,18882.55934
1774174467147,65843.151938,19132.431938
