timestamp,accountValue,pnl
1770241920011,0.0,0.0
1770245520011,2369.957698,-33.102302
1770852720130,13767.667769,-181.032231
1771456320139,13617.811688,-330.888312
1771543920040,13739.949271,-208.750729
1771630320061,13933.225347,-15.474653
1771715520056,13938.982264,-9.717736
1771803120036,13852.633557,-96.066443
1771890720064,13274.088843,-674.611157
1771972320076,13167.944173,-780.755827
1772059920085,14002.615402,53.915402
1772146320043,13880.288511,-68.411489
1772231520083,13442.111963,-506.588037
1772317920055,13771.016952,-177.683048
1772404320037,13531.786949,-416.913051
1772489520105,14243.112073,294.412073
1772575920112,14045.142508,96.442508
1772661120048,15014.270124,1065.570124
1772754720031,14612.909462,664.209462
1772833920071,14165.145115,216.445115
1772923920040,13981.834745,33.134745
1773011520127,13795.946443,-152.753557
1773096720096,14211.579483,262.879483
1773183120091,14404.470384,455.770384
1773270720077,14538.146107,589.446107
1773358320077,14549.139351,600.439351
1773444720035,14610.906676,662.206676
1773529920031,14626.537563,677.837563
1773569520066,14767.086111,818.386111
1773615120041,14923.149001,974.449001
1773661920072,15085.394385,1136.694385
1773702720091,15221.135149,1272.435149
1773743520119,15100.384605,1151.684605
1773790320042,15166.211855,1217.511855
1773829920038,15181.913205,1233.213205
1773877920014,14674.770618,726.070618
1773917520042,14490.82642,542.12642
1773959520104,14518.991806,570.291806
1774007520023,14519.00372,570.30372
1774061520026,14585.002245,636.302245
1774107120006,14572.910773,624.210773
1774146720081,14328.603553,379.903553
1774174680645,14232.963938,284.263938
