timestamp,accountValue,pnl
1768430760034,0.0,0.0
1768434360034,20000.0,0.0
1769036760039,51085.28644,4437.21644
1769642760021,40012.452802,3354.312802
1770245160064,42748.556038,-1385.003962
1770848760003,35372.475026,-8761.084974
1771455960028,33122.555591,-19455.724409
1771542360022,34091.05918,-18487.22082
1771629960076,35251.629138,-17326.650862
1771716360068,34195.417507,-18382.862493
1771802760079,33164.354279,-19413.925721
1771890360079,24420.650722,-28157.629278
1771969560138,25754.628367,-26823.651633
1772057160069,28425.551517,-24152.728483
1772149560025,27553.708211,-25024.571789
1772233560081,25892.93383,-26685.34617
1772322360090,32059.612161,-20518.667839
1772402760004,33287.729062,-19290.550938
1772489160056,33548.663181,-19029.616819
1772581560059,33548.663181,-19029.616819
1772666760084,33548.663181,-19029.616819
1772754360121,33548.663181,-19029.616819
1772833560089,33548.663181,-19029.616819
1772922360071,33548.663181,-19029.616819
1773008760039,33548.663181,-19029.616819
1773092760089,33548.663181,-19029.616819
1773179160061,33548.663181,-19029.616819
1773266760069,33548.663181,-19029.616819
1773355560069,33548.663181,-19029.616819
1773445560013,33548.663181,-19029.616819
1773506760058,33548.663181,-19029.616819
1773571560034,33548.663181,-19029.616819
1773635160075,33548.663181,-19029.616819
1773704760057,33548.663181,-19029.616819
1773767160062,33548.663181,-19029.616819
1773830760061,33548.663181,-19029.616819
1773895560001,33548.663181,-19029.616819
1773957960025,33548.663181,-19029.616819
1774021560094,33548.663181,-19029.616819
1774086360015,33548.663181,-19029.616819
1774147560007,33548.663181,-19029.616819
1774174511815,33548.663181,-19029.616819
