timestamp,accountValue,pnl
1740606600085,0.0,0.0
1740610200085,1000.0,0.0
1741215000010,1136.448209,-8.411791
1741822200036,11111.859876,-48.090124
1742422200084,11164.819236,-540.550764
1743030600089,24753.233163,788.418164
1743638388220,1076069.131356,-146413.50731
1744240199741,533289.887043,-703163.662722
1744842600075,588535.4906059999,-715020.982584
1745449800059,465372.496723,-845199.289883
1746054600003,462902.32091,-851693.0717570001
1746654600046,433008.957461,-887606.779258
1747264837770,709959.045683,-634041.408664
1747868699241,840793.739649,-529098.107924
1748475624411,977564.5770319999,-453639.891222
1749080825445,994182.520282,-471203.842641
1749683152953,1028401.1541470001,-457993.928196
1750286998188,875768.897144,-636528.786896
1750894440007,781335.461063,-728078.104458
1751499600039,877020.4791539999,-624197.477698
1752104400015,937928.196946,-562845.653054
1752710345819,1231017.4341210001,-262998.365879
1753314922187,1253412.0639490001,-266072.546051
1753918202391,1284851.8204030001,-231693.239597
1754520720097,1265401.8939110001,-242653.056089
1755128700621,1292477.681167,-222466.108833
1755727041943,1235936.063597,-273130.276403
1756336162928,1141217.763368,-328488.356632
1756938903479,1098137.0058180001,-336325.874182
1757540400041,1092349.559751,-317497.450249
1758151200065,1090670.355639,-322622.894361
1758755202548,1039298.103867,-359318.846133
1759354800067,973193.3718279999,-402597.908172
1759964400039,950661.228319,-410939.461681
1760568756784,994346.59324,-361094.71676
1761175011295,1021856.330175,-332221.529825
1761774000030,953153.453899,-400781.866101
1762386000067,1036618.798815,-315854.381185
1762984800019,969985.137301,-373645.542699
1763588400102,1109928.979701,-235739.640299
1764194400029,1108603.1967549999,-237206.843245
1764802909833,1068853.137908,-282120.842092
1765403621695,1066462.7645429999,-274393.445457
1766007840046,1193282.893468,-145521.836532
1766619600051,1178103.7351460001,-154589.224854
1767224400076,1149617.054576,-166873.005424
1767823200043,1044995.087195,-261510.362805
1768430400013,1027779.096974,-274357.353026
1769038800033,1022908.9016710001,-274320.028329
1769642400120,1034145.1200089999,-257990.099991
1770241200048,1276434.62546,-2813.36454
1770850305940,1429053.8179009999,165669.707901
1771453828258,1328980.945425,54999.725425
1771800000047,1327536.1921870001,58893.892187
1772150250558,1252097.511962,-10674.678038
1772494800043,1224367.5428820001,-45149.877118
1772836800045,1201653.721435,-60297.208565
1773183600061,1179498.7242419999,-70473.935758
1773531600086,1161421.4136969999,-83700.316303
1773877200024,1118871.8386939999,-106254.471306
1774174453866,1117949.6787360001,-107047.831264
