timestamp,accountValue,pnl
1736373000047,0.0,0.0
1736376600047,110.0,0.0
1736981400164,103.0,0.0
1737588600031,101.000001,0.0
1738193400002,101.000001,0.0
1738798200074,101.000001,0.0
1739399400055,101.000001,0.0
1740006600038,101.000001,0.0
1740613800204,101.000001,0.0
1741218600034,101.000001,0.0
1741819800041,101.000001,0.0
1742422200084,101.000001,0.0
1743028200040,101.000001,0.0
1743634200049,100.951929,-0.048072
1744236600067,125.627331,24.62733
1744846200093,66.955782,-34.044219
1745446200007,236.753183,-122.449257
1746053400012,236.863845,-122.338595
1746658200022,175.76315,-183.43929
1747265520018,175.757915,-183.444525
1747870320080,192.301443,-166.900997
1748468400078,225.653285,-117.549155
1749078000077,264.583534,-186.618906
1749678600053,264.916815,-186.285625
1750284840090,265.437808,-185.764632
1750892040075,277.094377,-203.197306
1751499600039,277.094377,-203.197306
1752104400015,139.780052,-213.019948
1752705720067,139.780052,-213.019948
1753311720054,139.780052,-213.019948
1753915800027,129.780053,-213.029947
1754521920037,129.780053,-213.029947
1755126720032,129.780053,-213.029947
1755731520098,129.780053,-213.029947
1756334400038,129.780053,-213.029947
1756936800068,100.000002,-213.029998
1757542800087,100.000002,-213.029998
1758147600024,100.000002,-213.029998
1758753600078,100.000002,-213.029998
1759354800067,100.000002,-213.029998
1759964400039,100.000002,-213.029998
1760570400022,100.000002,-213.029998
1761175200060,100.000002,-213.029998
1761776400043,100.000002,-213.029998
1762382400036,100.000002,-213.029998
1762989600019,100.000002,-213.029998
1763588400102,100.000002,-213.029998
1764198000032,99.947703,-213.082297
1764805200082,99.947703,-213.082297
1765405200064,99.947703,-213.082297
1766013600096,99.870966,-213.159034
1766619600051,99.870966,-213.159034
1767224400076,99.870966,-213.159034
1767828000097,99.870966,-213.159034
1768432800058,99.870966,-213.159034
1769032800093,99.870966,-213.159034
1769642400120,99.870966,-213.159034
1770241200048,6989.417084,-368.292916
1770847200067,6844.43993,-513.27007
1771455600022,6911.612524,-446.097476
1771882800091,6871.021415,-486.688585
1772320800053,6956.254071,-401.455929
1772750400018,6917.351172,-340.358828
1773183600061,6885.921448,-371.788552
1773529200044,10350.541691,-300.508309
1773914400123,10475.010928,-176.039072
1774174427931,10420.776609,-230.273391
