timestamp,accountValue,pnl
1710364500256,0.0,0.0
1710368100256,3970.164196,-32.115804
1710971100230,6922.970522,-79.309478
1712186100223,7053.450508,51.170508
1713392100352,4577.02313,-2425.25687
1714601520393,4663.67507,-2338.60493
1715817120014,4501.745918,-2500.534082
1717023120076,5909.375599,-1501.007531
1718232840075,5373.867791,-2336.515338
1718836560075,9231.401623,-3278.981505
1720048560182,6807.958474,-4760.060673
1720649760099,9806.146785,-4761.872362
1721864160011,9503.855563,-5064.163584
1723070160124,15165.163939,-6765.202705
1724279160035,18456.597078,-3801.989566
1725488760079,16711.132415,-5547.454229
1726698360161,13602.576947,-5321.009697
1727307960023,17609.476715,-2514.009929
1728515160109,14487.1779,-5674.308744
1729721160004,15831.102133,-4330.384511
1730933160025,18092.644656,-2068.841988
1732141560013,22090.119841,1928.633197
1732751160193,33031.254471,12829.767827
1733350049928,44136.860241,21090.785944
1734560760093,50769.154304,19889.534156
1735770360184,45614.425776,15087.348548
1736981160074,42317.432537,15441.229802
1738193160050,35558.601949,8662.399214
1738795560065,28334.135516,1437.932781
1740005160072,23631.805882,-329.383131
1741213560013,19531.352087,-4429.836926
1741817160040,15064.665683,-8896.52333
1743032760041,17270.571855,-6690.617158
1743635160003,13030.378445,-10930.810568
1744843560060,12655.380384,-11305.808629
1745448360072,16341.943591,-7619.245422
1746659160084,15946.435009,-8006.650447
1747266480082,22921.022862,-1032.062594
1748474160051,23753.290791,-197.511104
1749679560048,24141.03441,190.232515
1750893000066,18465.244651,-5485.557244
1752102960089,22377.826433,-1572.973567
1752705480053,27137.594819,3186.794819
1753917960075,23285.141559,-665.658441
1755128880045,27634.710274,3683.910274
1756336560069,26998.010119,3047.210119
1757547360056,27537.38074,3356.58074
1758755760059,27489.79345,3339.75345
1759966560018,29311.173447,5161.133447
1761177360056,30237.839153,-3912.200847
1762379760067,31750.153489,-2406.806511
1763595360061,29765.794289,-4391.165711
1764804960080,27768.282899,-6388.677101
1766013360078,20358.031596,-13798.928404
1767219360087,20389.476805,-13767.483195
1768427760104,24371.291445,-9785.668555
1769642160030,26094.063126,-8062.896874
1770846960076,19598.319952,-14558.640048
1771538160050,19630.835597,-14526.124403
1772230560047,19849.56897,-14307.39103
1772927760020,19769.422321,-14387.537679
1773570960059,21913.275657,-12243.684343
1774174532426,21920.032248,-12236.927752
