timestamp,accountValue,pnl
1740604821443,0.0,0.0
1740608421443,503.493579,8.034402
1741217280048,1551.6697,48.698868
1741822080039,1700.181211,-12.789621
1742425680106,1740.011978,27.041146
1743029280076,1775.50847,62.537638
1743630480074,1800.523728,36.152896
1744237680017,1617.970375,-117.235259
1744847280096,1662.551036,-72.654598
1745447280088,1744.855844,-21.48979
1746052080108,1824.133756,45.188122
1746661680053,1859.466798,80.521164
1747260600074,1939.897226,160.951592
1747865400070,1975.373715,202.411566
1748470680053,3017.949967,244.987818
1749074280089,3137.802366,354.840217
1749680880075,3120.535387,337.573238
1750287120012,3286.122855,503.160706
1750894320094,3420.604907,639.745385
1751497080020,7036.430161,725.697847
1752098280051,10813.692129,863.812129
1752703200002,13487.656903,1490.076903
1753314000083,14265.984883,1533.424883
1753915503792,15040.288769,2429.408769
1754517826902,13402.421279,2654.411279
1755126600019,15874.009968,3313.619968
1755732600160,16644.182572,3856.062572
1756336680027,16547.042689,3765.202689
1756939080073,16509.734516,3934.454516
1757545080064,16682.688356,4110.148356
1758153480009,17047.783756,4186.083756
1758757080071,14504.649232,1798.599232
1759360680036,14812.704846,2118.174846
1759964280010,14814.905499,2219.185499
1760567880068,13297.139418,4044.069418
1761173880072,15115.451048,5032.381048
1761777480031,15183.234236,5449.034236
1762387080072,16503.933569,6064.183569
1762988280078,18669.535891,6214.645891
1763593080051,18753.105104,6471.015104
1764199080006,17209.308074,6409.788074
1764803880056,18196.887475,6099.807475
1765407480026,17582.496066,5485.416066
1766013480038,17133.07266,5131.85266
1766617080117,14876.955758,4862.495758
1767219480014,14923.40531,4908.94531
1767824280049,15083.089428,5068.629428
1768431480066,15143.692948,5129.232948
1769035080047,15089.514559,6058.894559
1769639880053,15292.926927,6262.306927
1770244680021,16381.661025,7287.311025
1770848280064,16548.25667,7420.88667
1771454280042,17039.78733,7552.41733
1771714680031,20943.448335,7756.078335
1772063880060,21533.202911,8145.832911
1772404680051,22096.12965,8424.46965
1772753880032,23310.764553,8807.184553
1773095880053,23593.483513,8989.903513
1773440280013,23785.969286,9182.389286
1773777480154,24360.413596,9746.833596
1774117080037,24512.083153,9898.503153
1774174485185,24480.41834,9866.83834
