timestamp,accountValue,pnl
1766007360011,0.0,0.0
1766010960011,100.79,0.0
1766619360063,100.79,0.0
1767219360087,100.79,0.0
1767828960066,100.79,0.0
1768427760104,100.79,0.0
1769037360053,100.79,0.0
1769642160030,100.79,0.0
1770246960043,100.79,0.0
1770846960076,100.79,0.0
1771456175131,12076.385645,-60.964355
1771541760088,11902.737284,-303.592716
1771628512534,11994.540088,-34.619912
1771716960000,12572.153489,3.853489
1771803458278,12710.803489,3.773489
1771886817535,12023.782822,-240.327178
1771973760050,12775.58211,-121.84789
1772063760075,13477.120699,413.520699
1772147301976,13289.619421,251.299421
1772231193215,13794.831036,6.561036
1772321616800,13393.122778,-171.527222
1772409360046,12919.131861,-513.508139
1772493426836,13201.997388,-260.432612
1772577360002,13251.791653,-589.678347
1772663504001,13024.358245,-756.911755
1772752102305,12739.918068,-904.071932
1772838960079,12931.198068,-904.071932
1772925360027,13125.678068,-904.071932
1773008160022,13250.328068,-904.071932
1773096960074,13294.368068,-904.071932
1773186081055,13337.698068,-904.071932
1773272160178,13432.198068,-904.071932
1773359760034,13345.788068,-904.071932
1773510464148,13092.678069,-904.081931
1773596160025,12850.748069,-904.081931
1773678138183,11826.80807,-904.09193
1773767760055,11836.80807,-904.09193
1773856560029,12355.92807,-904.09193
1773941801699,12244.31807,-904.09193
1774026960066,12261.17807,-904.09193
1774114185770,12309.27807,-904.09193
1774174477309,11993.18807,-904.09193
