timestamp,accountValue,pnl
1750283160050,0.0,0.0
1750286760050,250.0,0.0
1750895160058,200.0,0.0
1751500320060,199.470573,-0.529427
1752103920036,12352.711089,125.261089
1752704040057,13047.405786,819.955786
1753310040002,13382.620008,1155.170008
1753916520153,12245.331462,17.881462
1754520240014,11250.380509,-977.069491
1755123840019,16004.318821,3776.868821
1755732240010,14336.614169,2109.164169
1756338720123,13902.359029,1674.909029
1756937520024,14228.906248,2001.456248
1757543520003,14396.790676,2169.830676
1758147120016,15509.207047,3282.247047
1758750720066,20020.784458,92.474458
1759356720040,21838.115196,1909.805196
1759960320048,21502.315255,1574.005255
1760569920015,17362.839811,-2565.470189
1761171120044,16295.701892,-3632.608108
1761777120075,18503.172296,-1425.137704
1762383120052,15039.335466,-4888.974534
1762991520048,14210.198443,-5718.111557
1763592720050,12465.478699,-7462.831301
1764201120020,27285.153095,-7628.116905
1764801120093,27502.748517,-7410.521483
1765409520054,26711.236814,-8202.033186
1766011920070,24525.779778,-10387.490222
1766616720030,24922.592353,-9990.677647
1767219120041,25022.162896,-9891.107104
1767825120001,25907.531331,-9005.738669
1768427520061,26667.4175,-8245.8525
1769039520011,24763.317834,-10149.952166
1769640720037,35790.797499,877.527499
1770249120112,33786.409492,-1126.860508
1770852720130,31640.685282,-3272.584718
1771371120012,32494.66077,-2418.60923
1771630320061,32411.162226,-2502.107774
1771890720064,29028.195902,-5885.074098
1772146320043,32508.012162,-2405.257838
1772404320037,32497.772409,-2415.497591
1772578320079,42705.568113,7792.298113
1772833920071,42705.40335,7292.13335
1773099120077,48134.341733,12341.071733
1773352320057,45526.366566,9992.406566
1773597120069,43983.899984,8468.039984
1773796466597,53697.475403,15683.395403
1774041120063,49229.074871,13008.194871
1774174625132,47597.980881,11377.100881
