timestamp,accountValue,pnl
1755727320026,0.0,0.0
1755730920026,402.893477,2.893477
1756338600069,8638.874426,0.714426
1756937400026,37715.028745,97.008745
1757541000024,42535.945615,417.955615
1758148200074,43229.220201,1111.230201
1758751800037,42395.1238,277.1338
1759359000047,42433.696567,315.706567
1759960200120,42590.955224,472.965224
1760572200052,38813.051041,-3304.938959
1761174600064,36868.032287,-5249.957713
1761775800066,39870.274709,-2247.715291
1762381800027,35584.605572,-6533.384428
1762986600004,34644.210716,-7473.779284
1763590200074,32729.227534,-9388.762466
1764195000052,32494.189363,-9623.800637
1764805800068,32596.787974,-9521.202026
1765410600066,31777.582174,-10340.407826
1766015400076,30490.154695,-11627.835305
1766616600080,30289.671816,-11828.318184
1767221400015,30495.672622,-11622.317378
1767823800035,31172.484561,-10945.505439
1768432200019,31596.887728,-10521.102272
1769039400077,30859.055722,-11258.934278
1769639400051,30904.022191,-11213.967809
1770249000073,29404.69242,-12713.29758
1770853800044,28684.608304,-13433.381696
1771456200125,28872.220922,-13245.769078
1771713000064,29008.892316,-13109.097684
1771972200058,28713.485083,-13404.504917
1772231400022,28821.80041,-13296.18959
1772493000079,29122.706397,-12995.283603
1772748600041,29112.13529,-13005.85471
1773007800012,28803.422146,-13314.567854
1773273000001,29059.347949,-13058.642051
1773526200033,29030.303363,-13087.686637
1773715800052,29375.87174,-12742.11826
1773904200066,29037.530015,-13080.459985
1774093800069,29038.11034,-13079.87966
1774174677928,28898.572533,-13219.417467
