timestamp,accountValue,pnl
1771450080096,0.0,0.0
1771453680096,103287.564447,3287.564447
1771541280056,105342.150767,5342.150767
1771631280011,106812.080783,6812.080783
1771717680045,107076.804122,7076.804122
1771796880067,102318.387821,2318.387821
1771884480067,96126.407004,-3873.592996
1771976880095,91356.514368,-8643.485632
1772063280127,94989.632739,-5010.367261
1772142480080,88951.860212,-11048.139788
1772234880111,93795.165462,-6204.834538
1772322480078,100512.026824,512.026824
1772406480069,102689.766849,2689.766849
1772495280064,101199.035759,1199.035759
1772575680054,98069.015407,-1930.984593
1772662080042,101863.997653,1863.997653
1772749680051,100463.9826,463.9826
1772834880104,95463.985899,-4536.014101
1772924880035,95379.067702,-4620.932298
1773012480021,99274.889712,-725.110288
1773100080008,98430.178437,-1569.821563
1773186480056,99861.120395,-138.879605
1773271680075,101754.760267,1754.760267
1773354480034,105872.917238,5872.917238
1773445680005,96963.270147,-3036.729853
1773499680029,97089.250493,-2910.749507
1773529680010,96507.929756,-3492.070244
1773560880058,97212.97531,-2787.02469
1773592080002,94212.785165,-5787.214835
1773624480003,92741.169646,-7258.830354
1773655680044,100370.890629,370.890629
1773688080001,98809.962035,-1190.037965
1773726480058,96514.775357,-3485.224643
1773758880076,97102.228589,-2897.771411
1773790080056,99007.459127,-992.540873
1773823680027,99946.871514,-53.128486
1773852480081,93929.533393,-6070.466607
1773883680036,95594.279034,-4405.720966
1773914880140,92441.516158,-7558.483842
1773947280024,91040.934062,-8959.065938
1773985680008,92703.964921,-7296.035079
1774016880039,91107.20708,-8892.79292
1774048080107,90232.117361,-9767.882639
1774079280050,90394.749931,-9605.250069
1774111680042,90329.21411,-9670.78589
1774141680103,90013.836471,-9986.163529
1774172880024,88328.462513,-11671.537487
1774174483022,88098.381903,-11901.618097
