timestamp,accountValue,pnl
1727298120042,0.0,0.0
1727301720042,548.522732,48.522732
1727908920123,548.552846,48.552846
1728510120122,548.554045,48.554045
1729116120013,548.48655,48.48655
1729722120036,548.498891,48.498891
1730330520183,548.439,48.439
1730929320022,548.410623,48.410623
1731535320126,548.287085,48.287085
1732143720107,548.239436,48.239436
1732746120099,548.224961,48.224961
1733352120168,548.212891,48.212891
1733953320068,548.212891,48.212891
1734561720055,548.212891,48.212891
1735162920107,548.212891,48.212891
1735770120076,548.212891,48.212891
1736376120150,548.212891,48.212891
1736982120179,548.212891,48.212891
1737582120192,548.212891,48.212891
1738190520059,548.212891,48.212891
1738792920097,548.212891,48.212891
1739396520100,1869.388048,-0.79457
1740008520101,7022.719276,-396.533169
1740609720026,31072.543391,1820.319565
1741215720011,12376.060338,-8081.170121
1741818120074,4265.677509,-15158.598814
1742422920123,4046.087477,-15158.598814
1743030120139,2959.686942,-15313.284082
1743632520085,2959.686942,-15313.284082
1744237320015,2934.8844,-15313.284082
1744845720080,2934.8844,-15313.284082
1745449320085,2934.8844,-15313.284082
1746051720034,2934.8844,-15313.284082
1746656520075,2934.8844,-15313.284082
1747260240046,2934.8844,-15313.284082
1747869840030,2934.8844,-15313.284082
1748473920070,2934.8844,-15313.284082
1749073920062,2934.8844,-15313.284082
1749680520183,2934.8844,-15313.284082
1750290360032,2934.8844,-15313.284082
1750895160058,2934.8844,-15313.284082
1751500320060,2934.8844,-15313.284082
1752103920036,2934.8844,-15313.2756
1752708840125,704.28571,-15313.29429
1753310040002,704.28571,-15313.29429
1753916520153,704.28571,-15313.29429
1754520240014,704.28571,-15313.29429
1755123840019,704.28571,-15313.29429
1755732240010,704.28571,-15313.29429
1756338720123,704.28571,-15313.29429
1756937520024,704.28571,-15313.29429
1757545920030,704.28571,-15313.29429
1758147120016,704.28571,-15313.29429
1758753120068,704.28571,-15313.29429
1759356720040,704.28571,-15313.29429
1759960320048,704.28571,-15313.29429
1760569920015,704.28571,-15313.29429
1761171120044,704.28571,-15313.29429
1761777120075,704.28571,-15313.29429
1762383120052,704.28571,-15313.29429
1762991520048,704.28571,-15313.29429
1763592720050,704.28571,-15313.29429
1764201120020,704.28571,-15313.29429
1764801120093,704.28571,-15313.29429
1765409520054,704.28571,-15313.29429
1766011920070,704.28571,-15313.29429
1766616720030,704.28571,-15313.29429
1767219120041,704.28571,-15313.29429
1767825120001,704.28571,-15313.29429
1768427520061,704.28571,-15313.29429
1769039520011,704.28571,-15313.29429
1769640720037,704.28571,-15313.29429
1770249120112,100.000004,-15313.299996
1770852720130,100.000004,-15313.299996
1771456320139,100.000004,-15313.299996
1771972320076,100.000004,-15313.299996
1772408284892,49394.904223,-16018.395777
1772489520105,104945.620303,39532.320303
1773010320096,113424.042792,48010.742792
1773507120008,106759.331794,41346.031794
1773865920019,78626.330137,13213.030137
1773882720051,106087.155525,40673.855525
1773907920011,134780.846156,69367.546156
1774174487483,138765.436008,73352.136008
