timestamp,accountValue,pnl
1738190400091,0.0,0.0
1738194000091,100.0,0.0
1738794000264,100.0,0.0
1739403600121,100.0,0.0
1740004800007,100.0,0.0
1740608400004,100.0,0.0
1741216800006,100.0,0.0
1741816800016,100.0,0.0
1742422800027,100.0,0.0
1743025200054,100.0,0.0
1743631200051,100.0,0.0
1744242000053,100.0,0.0
1744846800034,100.0,0.0
1745445600156,100.0,0.0
1746054000065,100.0,0.0
1746660000040,100.0,0.0
1747264920035,100.0,0.0
1747868520124,100.0,0.0
1748471400089,100.0,0.0
1749079800037,100.0,0.0
1749684000068,100.0,0.0
1750290240070,100.0,0.0
1750892640143,100.0,0.0
1751499000060,100.0,0.0
1752105000004,100.0,0.0
1752708720066,100.0,0.0
1753313520121,100.0,0.0
1753918800011,100.0,0.0
1754517720056,100.0,0.0
1755124920028,100.0,0.0
1755730920026,100.0,0.0
1756336200039,100.0,0.0
1756937400026,100.0,0.0
1757547000093,100.0,0.0
1758148200074,100.0,0.0
1758751800037,100.0,0.0
1759359000047,100.0,0.0
1759960200120,100.0,0.0
1760572200052,100.0,0.0
1761174600064,100.0,0.0
1761775800066,100.0,0.0
1762381800027,100.0,0.0
1762986600004,100.0,0.0
1763590200074,100.0,0.0
1764195000052,100.0,0.0
1764805800068,100.0,0.0
1765410600066,100.0,0.0
1766015400076,28042.200107,2942.200107
1766616600080,26507.18909,1407.18909
1767221400015,22167.685808,-2932.314192
1767823800035,33797.141622,8697.141622
1768432200019,35288.452208,10188.452208
1769035800020,46352.58194,21252.58194
1769639400051,50404.855318,25304.855318
1770249000073,46750.304639,21650.304639
1770853800044,47731.313033,22631.313033
1771456200125,50133.082108,25033.082108
1771883400035,55368.670726,30268.670726
1772319000037,60166.49442,35066.49442
1772748600041,60639.245239,35539.245239
1773183000091,60511.347319,35411.347319
1773549000096,60511.347319,35411.347319
1773919800048,61011.296374,35911.296374
1774174510760,60647.456374,35547.456374
