timestamp,accountValue,pnl
1760566800022,0.0,0.0
1760570400022,21072.388285,-927.611715
1761175200060,21882.77475,-117.22525
1761778800061,21723.819702,1342.529702
1762382400036,27366.362915,-2514.927085
1762984800019,31250.526094,-2130.763906
1763588400102,27984.520874,-7396.769126
1764198000032,24760.165709,-12621.124291
1764805200082,24683.957441,-12697.332559
1765408800093,33614.856604,-16266.433396
1766013600096,35618.652725,-14262.637275
1766619600051,34624.499131,-17756.790869
1767224400076,40525.32939,-11855.96061
1767828000097,40161.645186,-12219.644814
1768429200034,37670.588681,-10710.701319
1769032800093,37445.759112,-11935.530888
1769642400120,37353.897686,-12027.392314
1770241200048,30149.065695,-19232.224305
1770850800087,39926.002642,-18146.697358
1771455600022,40309.627344,-17763.072656
1771627200006,39686.082593,-18386.617407
1771801200093,40187.359238,-17885.340762
1771969200102,41263.716858,-16808.983142
1772149200051,41074.607564,-16998.092436
1772320800053,40035.413052,-18037.286948
1772491200061,39060.023755,-19012.676245
1772664000023,39732.267514,-18340.432486
1772838000092,40042.842068,-18029.857932
1773012000046,38950.401594,-19122.298406
1773183600061,35578.50045,-22494.19955
1773351600042,36045.195817,-22027.504183
1773494400042,36693.143764,-21379.556236
1773633600012,36815.178632,-21257.521368
1773775200026,35275.369787,-22797.330213
1773914400123,36286.181305,-21786.518695
1774056000025,36406.627992,-21666.072008
1774174544429,37114.830887,-20957.869113
