timestamp,accountValue,pnl
1755729360053,0.0,0.0
1755732960053,10000.0,0.0
1756337040002,19632.844863,-367.155137
1756937040028,12852.508379,-7147.491621
1757540640061,10802.436211,-9197.563789
1758149040022,10417.99522,-9582.00478
1758756240130,13810.223829,-6189.776171
1759359840078,14093.228414,-5906.771586
1759961040086,10589.202145,-9410.797855
1760565840114,12186.754454,-7813.245546
1761175440118,15270.291035,-4729.708965
1761776640011,13039.691957,-6960.308043
1762386240028,17407.819168,-2592.180832
1762987440040,19295.438793,-4386.361207
1763589840026,23721.14431,39.34431
1764193440069,23721.14431,39.34431
1764805440061,19902.290152,25.620152
1765403040092,19902.290152,25.620152
1766009040065,19902.290152,25.620152
1766618640075,19902.290152,25.620152
1767223440026,19902.290152,25.620152
1767824640003,19902.290152,25.620152
1768434240010,19902.290152,25.620152
1769034240041,19902.290152,25.620152
1769642640051,19902.290152,25.620152
1770245040119,19902.290152,25.620152
1770846240074,19902.290152,25.620152
1771368240046,19902.290152,25.620152
1771628640032,19902.290152,25.620152
1771890240020,19902.290152,25.620152
1772145840048,19902.290152,25.620152
1772405040012,19902.290152,25.620152
1772664240041,19902.290152,25.620152
1772923440117,19902.290152,25.620152
1773185040105,19902.290152,25.620152
1773421440034,19902.290152,25.620152
1773612240013,19902.290152,25.620152
1773801840020,19902.290152,25.620152
1773990240062,19902.290152,25.620152
1774174633282,19902.290152,25.620152
